,student_id,minutes_watched,engagement_quizzes,engagement_exams,engagement_lessons
13564,286736,3.9,0,0,1
13565,286738,0.7,0,0,1
13566,286739,0.4,0,1,2
13567,286741,99.2,3,0,3
13568,286742,10.9,0,0,1
13569,286743,1.8,0,1,1
13570,286744,0.3,0,0,1
13571,286747,0.1,0,0,1
13572,286749,5.1,0,0,1
13573,286750,6.9,0,0,1
13574,286751,140.1,3,0,4
13575,286753,180.3,0,0,10
13576,286754,12.700000000000001,1,0,2
13577,286755,3.4,2,2,2
13578,286757,0.4,1,0,1
13579,286758,1.4,0,0,1
13580,286759,3.5,0,0,1
13581,286760,5.6,0,0,1
13582,286761,87.7,2,1,2
13583,286763,23.9,0,0,1
13584,286765,0.4,0,0,1
13585,286766,2.1,0,0,1
13586,286768,3.0,0,0,1
13587,286771,2.9,0,1,1
13588,286772,66.89999999999999,5,0,8
13589,286773,1.6,0,0,3
13590,286774,1.8,0,0,1
13591,286778,0.4,0,0,1
13592,286781,0.5,0,0,1
13593,286782,18.8,2,0,2
13594,286785,0.1,0,0,1
13595,286786,1.4,0,0,1
13596,286787,40.9,0,0,3
13597,286789,18.9,0,0,1
13598,286792,0.5,0,1,1
13599,286793,3.0,0,0,3
13600,286795,0.8,0,0,1
13601,286796,6.7,1,1,1
13602,286797,0.4,0,0,1
13603,286799,397.4,10,9,20
13604,286804,0.4,0,0,1
13605,286805,1.1,0,1,1
13606,286806,0.4,0,1,1
13607,286807,31.299999999999997,2,0,2
13608,286808,5.9,0,0,1
13609,286810,26.8,1,0,2
13610,286811,90.6,1,1,2
13611,286814,22.1,1,0,2
13612,286816,0.1,0,0,1
13613,286817,43.1,1,0,2
13614,286819,132.7,0,1,4
13615,286820,2.5999999999999996,0,0,2
13616,286822,26.4,1,0,1
13617,286824,590.2,6,1,12
13618,286826,3260.3,28,29,55
13619,286828,72.8,0,1,2
13620,286829,0.1,1,1,1
13621,286833,140.7,1,0,2
13622,286834,1256.5,17,18,26
13623,286835,59.599999999999994,2,1,2
13624,286838,0.8,0,0,1
13625,286839,93.2,0,1,1
13626,286840,0.8,0,0,1
13627,286841,0.4,0,0,1
13628,286842,24.700000000000003,0,0,2
13629,286846,0.2,0,0,1
13630,286849,80.1,0,1,1
13631,286850,113.60000000000001,0,2,2
13632,286851,4.1,0,0,2
13633,286852,17.0,0,0,1
13634,286853,26.5,0,2,1
13635,286855,4.7,1,0,1
13636,286856,76.5,2,0,5
13637,286857,0.30000000000000004,0,0,2
13638,286858,27.8,1,0,1
13639,286860,260.6,0,2,2
13640,286861,3.0,0,0,1
13641,286862,26.4,1,0,1
13642,286865,195.8,4,3,8
13643,286872,91.5,0,1,2
13644,286873,6.2,0,0,1
13645,286876,54.5,0,1,1
13646,286877,134.3,1,1,1
13647,286878,1.3,0,0,1
13648,286880,52.2,1,2,1
13649,286882,49.5,0,0,1
13650,286883,86.80000000000001,0,1,2
13651,286884,142.5,2,1,6
13652,286885,131.6,0,1,1
13653,286886,0.5,0,0,1
13654,286887,61.9,1,1,1
13655,286889,38.5,0,0,1
13656,286892,4.0,0,0,1
13657,286894,2.2,0,0,1
13658,286898,11.2,1,0,1
13659,286899,66.69999999999999,2,0,2
13660,286903,18.9,1,0,1
13661,286904,0.8,0,0,1
13662,286906,0.5,0,0,1
13663,286907,68.89999999999999,1,1,2
13664,286910,2.4,0,0,1
13665,286912,88.4,0,1,1
13666,286916,2.6999999999999997,0,0,2
13667,286917,0.2,0,0,1
13668,286918,6.699999999999999,1,2,3
13669,286919,42.7,0,0,2
13670,286920,7.5,1,0,4
13671,286922,15.600000000000001,1,0,2
13672,286923,18.700000000000003,2,0,2
13673,286924,39.2,1,1,1
13674,286925,4.3,0,0,1
13675,286927,14.4,1,0,1
13676,286928,26.4,0,0,3
13677,286929,8.9,1,0,2
13678,286930,1.2,0,0,1
13679,286931,8.0,0,0,1
13680,286932,6.0,0,0,1
13681,286936,46.5,3,1,3
13682,286937,0.3,0,0,1
13683,286938,1.4,0,0,1
13684,286939,0.2,0,0,1
13685,286941,14.8,1,0,1
13686,286942,0.2,0,0,1
13687,286944,0.2,0,0,1
13688,286945,57.0,0,1,1
13689,286946,36.6,0,0,3
13690,286951,29.2,0,0,2
13691,286956,0.7,0,0,1
13692,286958,1.6,0,0,1
13693,286959,86.4,1,1,2
13694,286961,32.2,1,0,3
13695,286962,27.8,0,0,1
13696,286963,2.3000000000000003,0,0,2
13697,286965,8.2,0,0,2
13698,286968,1.5,0,0,1
13699,286969,36.4,0,0,2
13700,286973,156.7,0,1,2
13701,286976,17.9,1,0,1
13702,286978,0.4,0,0,1
13703,286981,1.5,0,0,1
13704,286982,3.8,1,0,1
13705,286983,52.2,1,0,1
13706,286986,5.5,0,0,1
13707,286989,0.3,0,0,1
13708,286991,0.1,0,0,1
13709,286993,7.9,1,0,1
13710,286995,57.2,1,0,1
13711,286996,28.1,1,0,1
13712,286998,94.8,0,0,1
13713,287001,69.2,2,0,4
13714,287003,112.89999999999999,1,1,2
13715,287006,44.300000000000004,1,1,2
13716,287007,58.5,0,0,1
13717,287008,5.7,0,0,1
13718,287009,13.4,0,0,1
13719,287015,7.8,1,1,1
13720,287016,42.6,1,1,1
13721,287017,53.800000000000004,1,1,2
13722,287018,32.400000000000006,1,0,4
13723,287030,0.4,0,0,1
13724,287031,0.1,0,0,1
13725,287032,7.2,0,0,2
13726,287036,0.1,0,0,1
13727,287041,1.1,0,0,1
13728,287043,52.5,4,1,5
13729,287044,1.5,0,0,1
13730,287047,0.1,0,0,1
13731,287052,0.8,0,0,1
13732,287055,0.1,0,0,1
13733,287057,0.1,0,0,1
13734,287060,17.7,0,0,1
13735,287061,1.7,0,0,1
13736,287062,8.4,1,0,1
13737,287063,707.8,7,1,15
13738,287067,0.2,0,0,1
13739,287071,10.4,1,0,1
13740,287072,6.3,4,3,7
13741,287073,0.8,0,0,1
13742,287074,3.9,0,0,1
13743,287075,6.2,1,0,1
13744,287079,2.6,2,0,2
13745,287080,0.9,0,0,1
13746,287083,0.2,0,0,1
13747,287084,0.7,1,0,1
13748,287089,1.0,0,0,1
13749,287091,0.5,0,0,1
13750,287092,43.3,3,0,3
13751,287093,29.2,1,0,1
13752,287094,0.1,0,0,1
13753,287095,2.1,1,0,1
13754,287096,0.8,0,0,1
13755,287097,10.1,1,0,1
13756,287099,18.3,1,0,1
13757,287101,27.9,0,0,1
13758,287102,1.2,0,0,1
13759,287103,76.8,1,1,2
13760,287104,37.6,0,0,2
13761,287105,0.7,0,0,1
13762,287106,0.8,0,0,1
13763,287107,1.2,0,0,1
13764,287109,0.5,0,0,1
13765,287112,14.6,1,0,3
13766,287113,301.5,3,1,4
13767,287115,153.1,1,2,3
13768,287116,1.4,0,1,1
13769,287118,46.5,1,1,1
13770,287120,1.5,0,0,1
13771,287123,2.3,0,0,1
13772,287125,35.9,0,0,3
13773,287126,3.8,0,0,1
13774,287130,49.5,1,0,3
13775,287132,11.1,0,0,1
13776,287135,0.2,0,0,1
13777,287137,55.300000000000004,0,0,4
13778,287138,1.1,0,0,1
13779,287139,6.7,1,0,1
13780,287143,2950.8,24,27,44
13781,287144,96.7,1,0,1
13782,287145,0.1,0,0,1
13783,287148,4.4,1,1,1
13784,287149,21.900000000000002,0,1,2
13785,287151,71.1,0,1,3
13786,287153,42.9,1,0,4
13787,287157,53.0,1,0,2
13788,287158,221.6,7,0,8
13789,287160,0.3,0,1,1
13790,287165,0.7,1,0,1
13791,287167,0.1,0,0,1
13792,287170,29.8,2,0,2
13793,287173,1.5,0,0,1
13794,287174,0.1,0,0,1
13795,287180,635.3,1,0,7
13796,287182,41.7,1,1,2
13797,287189,45.9,1,1,1
13798,287190,0.2,0,0,1
13799,287194,39.199999999999996,1,1,2
13800,287196,44.0,2,0,2
13801,287203,1.5,0,0,1
13802,287205,1.3,0,0,1
13803,287206,12.6,0,0,3
13804,287207,16.400000000000002,1,0,2
13805,287208,51.3,1,0,2
13806,287209,4.2,0,0,1
13807,287210,0.4,0,0,1
13808,287212,49.8,1,1,1
13809,287214,290.90000000000003,3,4,7
13810,287215,0.1,0,0,1
13811,287216,0.7,0,0,1
13812,287217,12.5,0,0,1
13813,287220,0.1,0,0,1
13814,287221,8.7,1,0,1
13815,287226,10.5,1,0,1
13816,287227,0.4,0,0,1
13817,287230,7.3999999999999995,1,0,2
13818,287236,2.4,0,0,1
13819,287238,656.8,2,3,9
13820,287241,3.8,0,0,1
13821,287243,69.6,1,0,2
13822,287244,29.5,0,0,2
13823,287245,61.0,1,0,1
13824,287246,50.6,1,0,7
13825,287248,6.699999999999999,0,0,2
13826,287249,0.8,0,0,1
13827,287251,0.4,0,0,1
13828,287256,7.9,1,0,1
13829,287263,21.9,0,1,1
13830,287265,14.3,0,1,1
13831,287267,19.0,1,0,1
13832,287278,16.8,1,0,2
13833,287279,0.2,0,0,1
13834,287281,3.2,0,0,1
13835,287282,0.7,0,0,1
13836,287283,0.6,0,0,1
13837,287285,121.0,3,0,5
13838,287287,45.4,1,1,1
13839,287288,39.9,0,1,2
13840,287290,0.2,0,0,1
13841,287291,434.4,4,2,6
13842,287296,0.2,1,1,1
13843,287300,1.1,0,0,1
13844,287301,4.0,0,0,1
13845,287306,97.8,0,1,8
13846,287308,25.3,0,0,1
13847,287309,13.1,1,0,1
13848,287312,2.1,0,0,1
13849,287315,11.9,0,0,1
13850,287318,0.2,0,0,1
13851,287320,46.9,1,0,1
13852,287322,6.7,1,0,1
13853,287324,6.4,0,0,2
13854,287327,10.8,1,0,2
13855,287328,7.5,1,0,1
13856,287330,1244.2,2,9,18
13857,287331,401.3,8,0,11
13858,287333,2.8,0,0,1
13859,287334,912.3,10,12,24
13860,287336,46.599999999999994,2,0,2
13861,287337,20.9,1,0,1
13862,287343,14.8,1,0,1
13863,287344,1.4,0,0,1
13864,287345,13.2,1,0,1
13865,287346,35.7,0,0,2
13866,287347,51.2,0,1,2
13867,287348,1.3,0,0,1
13868,287349,0.5,0,0,1
13869,287350,0.2,0,0,1
13870,287352,11.3,1,0,1
13871,287353,24.9,1,1,4
13872,287363,99.7,3,1,8
13873,287367,20.2,0,1,1
13874,287369,117.9,3,1,3
13875,287373,366.2,5,3,8
13876,287378,20.5,0,1,1
13877,287382,12.0,0,0,1
13878,287383,0.4,0,0,1
13879,287388,1.1,0,0,1
13880,287389,75.9,1,0,2
13881,287395,6.2,0,0,1
13882,287397,6.8,0,0,1
13883,287400,4.6000000000000005,0,0,2
13884,287401,43.9,1,1,1
13885,287405,0.1,0,0,1
13886,287406,41.2,2,1,2
13887,287407,3.8,0,0,1
13888,287409,0.1,0,0,1
13889,287411,2.3,0,0,1
13890,287413,4.2,0,0,2
13891,287416,17.8,1,0,1
13892,287417,5.3,1,0,1
13893,287418,2.5,0,0,1
13894,287419,2.6,0,0,1
13895,287420,63.5,1,0,1
13896,287424,0.1,0,0,1
13897,287425,51.2,1,0,2
13898,287426,6.6,1,0,1
13899,287430,12.5,2,0,2
13900,287431,46.9,1,0,4
13901,287434,31.2,1,0,1
13902,287436,545.3,8,8,12
13903,287437,15.2,1,0,1
13904,287439,22.1,0,0,1
13905,287440,0.1,0,0,1
13906,287441,49.099999999999994,2,0,2
13907,287443,0.1,0,0,1
13908,287444,42.5,0,1,1
13909,287450,1.1,0,0,1
13910,287453,69.5,2,0,7
13911,287454,10.4,0,1,1
13912,287456,0.7,1,0,1
13913,287458,5.2,0,0,1
13914,287459,62.0,0,1,1
13915,287463,34.9,0,0,1
13916,287464,26.7,0,0,1
13917,287466,0.1,0,0,1
13918,287470,31.0,0,0,2
13919,287471,30.0,2,0,2
13920,287473,463.4,14,4,19
13921,287474,23.6,1,0,1
13922,287475,10.899999999999999,0,0,2
13923,287476,15.3,1,0,1
13924,287477,4.0,0,0,1
13925,287478,33.6,1,0,1
13926,287479,0.5,0,0,1
13927,287480,3.0,0,0,1
13928,287481,32.4,0,1,2
13929,287482,147.9,1,2,4
13930,287484,0.2,0,0,1
13931,287485,44.4,0,0,1
13932,287486,0.8,0,0,1
13933,287488,1.2000000000000002,0,0,2
13934,287490,923.1,22,11,32
13935,287491,0.1,0,0,1
13936,287494,5.3,0,0,1
13937,287495,29.8,1,0,1
13938,287499,151.8,3,3,4
13939,287500,20.1,0,0,1
13940,287501,0.4,0,0,1
13941,287504,50.1,1,0,2
13942,287506,3.0,0,0,1
13943,287507,4.1,0,0,1
13944,287508,14.8,1,0,1
13945,287510,1.4,0,0,1
13946,287513,0.3,0,0,1
13947,287516,7.1,0,0,1
13948,287517,0.1,0,0,1
13949,287518,0.6,0,0,1
13950,287519,2.3,0,0,2
13951,287520,0.1,0,0,1
13952,287521,0.2,0,0,1
13953,287522,1.1,0,0,1
13954,287524,5.5,0,0,1
13955,287526,575.3,7,7,11
13956,287527,54.5,2,0,2
13957,287529,0.8,0,0,1
13958,287530,0.5,0,0,1
13959,287531,86.1,0,0,4
13960,287533,0.7,1,0,1
13961,287535,4.7,1,0,1
13962,287536,7.3,1,0,1
13963,287537,38.9,0,1,2
13964,287539,83.3,2,0,2
13965,287543,0.1,0,0,1
13966,287546,1.0,0,0,1
13967,287547,1.6,0,0,1
13968,287548,213.4,2,1,6
13969,287550,2.7,0,0,1
13970,287552,29.9,1,0,1
13971,287557,41.2,2,1,2
13972,287559,6.3,1,0,1
13973,287560,0.3,0,0,1
13974,287561,15.7,1,0,1
13975,287565,1517.6,13,4,43
13976,287567,40.9,1,1,1
13977,287568,10.8,1,0,1
13978,287569,1.1,0,0,1
13979,287570,0.1,0,0,1
13980,287571,2.8,0,0,1
13981,287574,55.6,1,1,1
13982,287575,0.9,0,0,1
13983,287578,22.7,0,0,1
13984,287579,44.8,1,1,1
13985,287581,0.6,0,0,1
13986,287582,1.7,0,0,2
13987,287583,1.4,0,0,1
13988,287584,4.9,0,0,1
13989,287587,12.1,1,0,2
13990,287590,10.5,0,0,4
13991,287592,4.6,0,0,1
13992,287599,0.3,0,0,1
13993,287600,10.2,0,0,1
13994,287601,1.1,0,0,1
13995,287602,42.3,3,1,3
13996,287606,2.0,0,0,2
13997,287609,22.4,1,0,1
13998,287610,0.5,0,0,2
13999,287611,0.1,0,0,1
14000,287612,14.2,0,0,1
14001,287615,0.1,0,0,1
14002,287616,6.2,0,0,1
14003,287617,33.599999999999994,0,0,2
14004,287618,64.3,2,0,3
14005,287620,0.5,0,0,1
14006,287625,12.4,0,0,1
14007,287629,1.5,0,0,1
14008,287630,0.3,0,0,1
14009,287632,459.2,12,7,16
14010,287633,46.5,1,0,2
14011,287636,197.2,4,3,7
14012,287637,23.5,0,1,2
14013,287638,0.2,0,0,1
14014,287646,3.5,0,0,1
14015,287653,1.0,0,0,1
14016,287656,10.899999999999999,1,0,2
14017,287658,7.6,1,0,1
14018,287659,41.8,0,1,1
14019,287660,100.30000000000001,0,1,4
14020,287661,19.7,0,0,1
14021,287666,9.8,1,0,1
14022,287667,4.0,0,0,1
14023,287670,18.1,1,0,1
14024,287671,0.3,0,0,1
14025,287676,57.6,1,0,3
14026,287679,6.7,0,0,1
14027,287683,0.6,1,0,1
14028,287684,0.5,0,0,1
14029,287688,304.3,11,6,18
14030,287697,0.2,0,0,1
14031,287701,41.7,2,1,2
14032,287703,21.9,0,0,1
14033,287704,19.200000000000003,1,0,2
14034,287711,67.2,0,0,1
14035,287716,0.4,0,0,1
14036,287717,0.2,0,0,1
14037,287718,41.7,0,0,1
14038,287720,3.8,1,0,1
14039,287721,87.9,1,0,6
14040,287722,30.4,1,0,1
14041,287726,2.0,0,0,1
14042,287733,3.7,0,0,1
14043,287736,0.5,0,0,1
14044,287737,728.0,4,6,9
14045,287738,2.3,0,0,1
14046,287739,434.9,3,6,9
14047,287740,7.7,0,0,2
14048,287745,86.60000000000001,1,0,4
14049,287747,0.4,0,0,1
14050,287748,17.8,1,0,1
14051,287749,3.7,1,0,1
14052,287750,32.4,1,0,2
14053,287751,10.3,1,0,1
14054,287752,11.2,0,0,1
14055,287754,0.3,0,0,1
14056,287757,0.4,0,0,1
14057,287759,1.2,0,0,1
14058,287760,47.6,1,0,2
14059,287762,10.8,1,0,2
14060,287766,6.2,1,0,1
14061,287767,1.1,0,0,1
14062,287769,13.6,0,0,4
14063,287771,0.5,0,0,1
14064,287772,0.3,0,0,1
14065,287773,10.3,1,0,1
14066,287774,7.3,1,0,1
14067,287778,2.4,0,0,1
14068,287781,36.3,1,0,1
14069,287784,3.0,0,0,1
14070,287785,0.1,0,0,1
14071,287787,7.2,1,0,1
14072,287788,123.60000000000001,2,1,2
14073,287789,32.9,0,1,1
14074,287791,3.2,0,0,1
14075,287792,10.6,0,0,1
14076,287798,19.3,1,0,1
14077,287799,45.099999999999994,2,0,3
14078,287801,1.2,0,0,1
14079,287802,0.4,0,0,1
14080,287804,20.6,1,0,1
14081,287805,14.3,0,0,1
14082,287809,1.0,0,0,1
14083,287810,1.0,0,0,1
14084,287811,28.5,1,0,1
14085,287815,5.1,0,0,1
14086,287818,0.1,0,0,1
14087,287819,167.1,0,1,5
14088,287820,2.3,0,0,2
14089,287821,33.4,1,0,1
14090,287825,129.4,3,1,3
14091,287827,3.2,0,0,1
14092,287828,6.199999999999999,2,0,2
14093,287831,6.1,0,0,1
14094,287833,45.900000000000006,2,0,2
14095,287834,0.8,0,0,1
14096,287836,41.9,1,2,1
14097,287840,0.6,0,0,1
14098,287842,2.0,0,1,1
14099,287844,14.0,1,0,1
14100,287845,1.6,0,0,1
14101,287846,6.2,0,0,1
14102,287848,54.900000000000006,2,0,2
14103,287849,6.8,1,0,1
14104,287850,37.7,0,0,4
14105,287853,18.8,1,0,1
14106,287856,75.89999999999999,1,0,5
14107,287863,31.6,2,0,2
14108,287866,37.300000000000004,0,0,2
14109,287874,54.0,0,0,2
14110,287878,29.5,2,0,2
14111,287879,0.1,0,0,1
14112,287880,5.9,1,0,1
14113,287884,2.2,0,0,1
14114,287885,5.9,0,0,1
14115,287889,1.1,0,0,1
14116,287890,18.9,0,0,2
14117,287893,9.2,0,0,1
14118,287894,1.1,0,0,1
14119,287896,258.9,3,1,9
14120,287898,0.1,0,0,1
14121,287900,1.0,0,0,1
14122,287903,41.1,1,0,1
14123,287908,13.3,1,0,1
14124,287909,0.3,0,0,1
14125,287910,6.7,0,0,2
14126,287916,38.4,1,0,3
14127,287918,4.1,1,0,1
14128,287919,4.3,0,0,2
14129,287921,26.700000000000003,2,0,2
14130,287924,3.4,1,0,1
14131,287926,49.2,1,1,1
14132,287927,1.6,1,0,1
14133,287928,0.4,0,0,1
14134,287929,6.1,0,0,1
14135,287930,5.0,0,0,1
14136,287931,126.7,6,0,12
14137,287932,36.0,0,0,1
14138,287934,5.7,0,0,1
14139,287936,23.5,1,1,2
14140,287941,1.4000000000000001,0,0,2
14141,287942,19.0,2,0,2
14142,287945,0.2,0,0,1
14143,287948,27.7,1,0,1
14144,287949,1.4,0,0,1
14145,287952,7.800000000000001,1,0,2
14146,287959,0.8,1,0,1
14147,287961,42.8,1,1,3
14148,287968,6.7,0,0,1
14149,287970,19.5,1,0,1
14150,287975,504.70000000000005,4,0,22
14151,287981,43.7,1,1,1
14152,287985,38.9,3,1,4
14153,287993,232.5,3,1,4
14154,287996,18.5,1,0,1
14155,287997,6.7,0,0,1
14156,288000,7.6,0,0,1
14157,288001,12.7,1,0,1
14158,288003,279.0,4,6,12
14159,288004,19.4,0,0,1
14160,288005,0.1,0,0,1
14161,288010,0.7,0,0,1
14162,288011,47.5,1,0,1
14163,288012,0.4,0,0,1
14164,288014,1.5,0,0,1
14165,288015,1.4,0,0,1
14166,288016,90.4,2,1,5
14167,288020,0.4,0,0,1
14168,288021,133.2,2,2,3
14169,288024,73.7,2,1,2
14170,288027,0.8,0,0,1
14171,288029,63.2,1,0,1
14172,288034,41.1,3,1,3
14173,288038,81.10000000000001,2,0,3
14174,288040,33.9,0,0,1
14175,288041,1.6,0,0,1
14176,288043,0.3,0,0,1
14177,288044,26.7,1,1,1
14178,288045,0.30000000000000004,0,0,2
14179,288047,3.3,0,1,1
14180,288052,1.1,0,0,1
14181,288054,3.8,0,0,1
14182,288055,42.8,1,1,1
14183,288056,4.1,0,0,1
14184,288059,59.699999999999996,3,0,3
14185,288061,1.6,0,0,1
14186,288065,38.4,1,0,1
14187,288067,22.8,0,0,1
14188,288068,32.2,0,0,3
14189,288069,0.1,0,0,1
14190,288070,12.3,0,0,2
14191,288071,138.5,3,1,8
14192,288072,10.7,0,0,1
14193,288073,2.2,0,0,1
14194,288077,0.5,0,0,1
14195,288079,26.7,1,0,1
14196,288081,26.6,0,0,2
14197,288082,43.1,0,1,2
14198,288083,38.4,1,0,1
14199,288087,1.7,0,0,1
14200,288088,131.2,0,2,9
14201,288089,0.9,0,0,1
14202,288092,15.5,1,0,1
14203,288094,13.1,2,0,3
14204,288095,68.5,1,0,2
14205,288097,5.9,0,0,1
14206,288098,486.7,5,5,11
14207,288099,8.5,0,0,1
14208,288100,2.1,0,0,1
14209,288104,11.7,1,0,1
14210,288106,1.7,0,0,1
14211,288109,39.5,2,0,2
14212,288110,1.7000000000000002,0,1,2
14213,288113,33.6,0,1,3
14214,288115,43.4,0,0,1
14215,288117,13.5,2,0,6
14216,288118,0.4,0,0,1
14217,288119,0.3,0,0,1
14218,288120,0.1,0,0,1
14219,288121,6.7,0,0,1
14220,288122,30.700000000000003,2,0,2
14221,288125,0.4,1,0,1
14222,288131,0.7,1,1,1
14223,288136,41.099999999999994,2,0,2
14224,288140,55.1,1,0,10
14225,288142,144.10000000000002,2,1,6
14226,288143,2.2,0,0,1
14227,288147,1.1,1,1,1
14228,288148,14.5,1,0,1
14229,288149,5.8,1,0,3
14230,288150,0.9,0,0,1
14231,288155,1.5,0,0,1
14232,288156,3.1999999999999997,1,0,2
14233,288157,27.0,1,0,1
14234,288160,15.2,1,0,2
14235,288162,5.0,0,0,1
14236,288164,8.0,0,0,1
14237,288170,5.0,0,0,1
14238,288171,0.9,0,0,1
14239,288172,27.1,1,0,1
14240,288179,0.2,0,0,1
14241,288180,21.5,1,0,2
14242,288181,1.8,0,0,1
14243,288183,29.6,1,0,1
14244,288185,13.8,0,0,3
14245,288187,5.3,0,0,1
14246,288188,3.6,0,0,1
14247,288189,2.2,0,0,1
14248,288190,0.6,0,0,1
14249,288191,0.4,1,0,1
14250,288192,12.2,1,0,1
14251,288193,0.1,0,0,1
14252,288194,1.1,0,0,1
14253,288196,7.8,1,0,1
14254,288197,8.8,0,0,1
14255,288198,2.1,0,0,1
14256,288199,0.6,0,0,1
14257,288205,0.4,0,0,1
14258,288207,0.2,0,0,1
14259,288227,48.0,2,0,2
14260,288230,1.9,0,0,2
14261,288234,20.3,1,0,3
14262,288235,6.6,1,0,1
14263,288236,102.9,4,2,6
14264,288238,36.6,1,0,2
14265,288242,0.8,0,0,1
14266,288252,6.9,0,0,2
14267,288260,0.4,0,0,1
14268,288264,2.1,0,0,1
14269,288269,1321.2,15,19,48
14270,288271,2.6,0,0,1
14271,288277,0.1,0,0,1
14272,288279,0.2,0,0,1
14273,288283,3.4,0,0,1
14274,288284,608.6,3,7,16
14275,288289,0.2,0,0,1
14276,288290,0.6,0,0,1
14277,288291,31.9,1,0,7
14278,288294,1.0,0,0,1
14279,288301,0.5,0,0,1
14280,288307,0.3,0,0,1
14281,288308,4.5,0,0,1
14282,288310,0.1,0,0,1
14283,288313,0.3,0,0,1
14284,288315,1394.5,19,16,29
14285,288319,7.7,1,0,1
14286,288323,29.6,1,0,1
14287,288324,30.2,1,0,2
14288,288327,0.1,0,0,1
14289,288328,7.4,0,0,1
14290,288331,0.5,0,0,1
14291,288333,44.4,1,0,1
14292,288334,1.4,1,0,1
14293,288335,5.1,0,0,1
14294,288337,73.2,0,1,6
14295,288340,0.3,0,0,1
14296,288345,2328.7,22,21,37
14297,288346,2.7,1,0,1
14298,288347,0.4,0,0,1
14299,288348,0.3,0,0,1
14300,288351,7.2,1,0,2
14301,288356,9.8,1,0,1
14302,288358,0.1,0,0,1
14303,288363,14.3,1,0,2
14304,288364,0.6,0,0,1
14305,288369,15.2,0,0,1
14306,288372,6.8,1,0,1
14307,288374,1.3,0,0,1
14308,288376,30.7,0,1,1
14309,288377,15.4,1,0,1
14310,288378,1.5,0,0,2
14311,288381,1.3,0,0,1
14312,288382,3.7,0,0,1
14313,288385,44.4,1,1,1
14314,288387,0.1,0,0,1
14315,288389,3.4,0,0,1
14316,288392,147.1,1,1,12
14317,288393,76.5,3,0,3
14318,288399,1.7000000000000002,0,0,2
14319,288401,6.1,0,0,1
14320,288404,10.0,0,0,1
14321,288406,0.6,0,0,1
14322,288407,19.3,0,0,1
14323,288408,3.3,0,0,1
14324,288409,0.1,0,0,1
14325,288410,36.6,0,0,6
14326,288411,0.2,1,0,1
14327,288413,0.8,0,0,1
14328,288416,6.9,1,0,1
14329,288417,2.1999999999999997,0,0,2
14330,288419,0.6,0,0,1
14331,288421,0.4,0,0,1
14332,288425,0.3,0,0,1
14333,288426,324.0,0,1,6
14334,288428,4.5,0,0,1
14335,288430,50.8,0,0,3
14336,288434,28.7,3,0,5
14337,288435,28.4,1,0,1
14338,288442,1.3,0,0,1
14339,288444,13.399999999999999,1,0,2
14340,288445,75.0,3,1,4
14341,288447,1.3,0,0,1
14342,288448,63.10000000000001,1,2,4
14343,288449,0.8,0,0,1
14344,288451,0.2,0,0,1
14345,288453,6.2,1,0,1
14346,288455,1.2,0,0,1
14347,288456,13.2,1,1,4
14348,288459,0.1,0,0,1
14349,288460,3.2,0,0,1
14350,288461,6.4,0,0,1
14351,288462,17.8,1,0,1
14352,288466,16.1,1,0,1
14353,288468,11.3,1,0,1
14354,288469,9.9,1,0,1
14355,288474,41.0,5,1,6
14356,288477,1.4,0,0,1
14357,288481,0.1,0,0,1
14358,288482,1.8,0,0,1
14359,288484,260.8,7,3,9
14360,288486,33.8,2,0,3
14361,288487,215.3,9,3,10
14362,288490,97.19999999999999,1,1,7
14363,288492,0.2,0,0,1
14364,288495,5.3,0,0,1
14365,288497,4.6,0,0,1
14366,288498,70.7,2,0,3
14367,288500,1.6,0,0,1
14368,288501,1.5,0,0,1
14369,288505,278.0,3,3,4
14370,288508,2.9,0,0,2
14371,288510,11.4,0,0,2
14372,288514,53.5,2,0,2
14373,288515,0.1,0,0,1
14374,288517,5.9,0,0,1
14375,288521,3.9,0,0,1
14376,288523,3.7,0,0,1
14377,288524,14.799999999999999,0,0,2
14378,288526,2.9,0,0,1
14379,288527,10.2,1,0,1
14380,288530,6.5,1,0,1
14381,288531,0.2,0,0,1
14382,288533,65.4,3,0,3
14383,288534,1.4,0,0,2
14384,288541,40.7,2,0,2
14385,288542,5.300000000000001,0,0,2
14386,288550,19.6,1,0,1
14387,288551,26.799999999999997,1,0,2
14388,288554,1.4,0,0,1
14389,288556,0.1,0,0,1
14390,288559,6.8,0,0,1
14391,288560,1.9,0,0,1
14392,288561,17.8,1,0,1
14393,288563,0.2,1,1,1
14394,288565,0.2,0,0,1
14395,288566,0.5,0,0,1
14396,288570,41.1,1,1,1
14397,288572,21.200000000000003,1,0,3
14398,288574,0.9,0,0,1
14399,288579,915.2,2,10,11
14400,288581,0.6,0,0,1
14401,288583,1.4,0,0,1
14402,288586,2.0,0,0,1
14403,288587,0.7,1,0,1
14404,288589,9.9,1,0,1
14405,288590,2.6,0,0,1
14406,288594,9.1,0,0,3
14407,288597,70.6,2,1,3
14408,288598,18.1,1,0,1
14409,288602,8.3,0,0,2
14410,288609,159.3,2,2,6
14411,288613,52.6,3,1,3
14412,288614,10.3,0,0,2
14413,288615,13.6,0,0,1
14414,288616,55.9,1,0,1
14415,288622,19.6,0,1,1
14416,288623,29.099999999999998,0,0,2
14417,288625,0.1,0,0,1
