student_id,student_country,date_registered,purchase_id,purchase_type,date_purchased,paid,active_purchase,potential_stay
285430,PK,2022-08-14,,,,"(False, False)",False,False
285431,EG,2022-08-14,,,,"(False, False)",False,False
285433,ZA,2022-08-14,,,,"(False, False)",False,False
285434,FR,2022-08-14,,,,"(False, False)",False,False
285435,PK,2022-08-14,,,,"(False, False)",False,False
285436,GB,2022-08-14,,,,"(False, False)",False,False
285437,GB,2022-08-14,,,,"(False, False)",False,False
285438,MY,2022-08-14,,,,"(False, False)",False,False
285439,IN,2022-08-14,,,,"(False, False)",False,False
285440,IN,2022-08-14,,,,"(False, False)",False,False
285441,DE,2022-08-14,,,,"(False, False)",False,False
285442,IN,2022-08-14,,,,"(False, False)",False,False
285443,DE,2022-08-14,,,,"(False, False)",False,False
285444,BD,2022-08-14,,,,"(False, False)",False,False
285445,PK,2022-08-14,,,,"(False, False)",False,False
285446,NL,2022-08-14,,,,"(False, False)",False,False
285447,NG,2022-08-14,,,,"(False, False)",False,False
285448,CO,2022-08-14,,,,"(False, False)",False,False
285449,IN,2022-08-14,,,,"(False, False)",False,False
285450,DE,2022-08-14,,,,"(False, False)",False,False
285451,IN,2022-08-14,,,,"(False, False)",False,False
285452,PK,2022-08-14,,,,"(False, False)",False,False
285453,IN,2022-08-14,,,,"(False, False)",False,False
285454,FR,2022-08-14,,,,"(False, False)",False,False
285455,PH,2022-08-14,,,,"(False, False)",False,False
285456,TN,2022-08-14,,,,"(False, False)",False,False
285457,IN,2022-08-14,,,,"(False, False)",False,False
285458,US,2022-08-14,,,,"(False, False)",False,False
285459,US,2022-08-14,,,,"(False, False)",False,False
285460,RO,2022-08-14,,,,"(False, False)",False,False
285461,US,2022-08-14,,,,"(False, False)",False,False
285462,SG,2022-08-14,,,,"(False, False)",False,False
285463,DE,2022-08-14,,,,"(False, False)",False,False
285464,NL,2022-08-14,,,,"(False, False)",False,False
285465,ZA,2022-08-14,,,,"(False, False)",False,False
285466,US,2022-08-14,,,,"(False, False)",False,False
285467,MA,2022-08-14,,,,"(False, False)",False,False
285468,US,2022-08-14,,,,"(False, False)",False,False
285469,US,2022-08-14,,,,"(False, False)",False,False
285470,TR,2022-08-14,,,,"(False, False)",False,False
285471,ES,2022-08-14,,,,"(False, False)",False,False
285472,IN,2022-08-14,,,,"(False, False)",False,False
285473,EG,2022-08-14,,,,"(False, False)",False,False
285474,US,2022-08-14,,,,"(False, False)",False,False
285475,IN,2022-08-14,,,,"(False, False)",False,False
285476,GB,2022-08-14,,,,"(False, False)",False,False
285477,BR,2022-08-14,,,,"(False, False)",False,False
285478,DE,2022-08-14,,,,"(False, False)",False,False
285479,IN,2022-08-14,,,,"(False, False)",False,False
285480,CA,2022-08-14,,,,"(False, False)",False,False
285481,PK,2022-08-14,,,,"(False, False)",False,False
285482,ID,2022-08-14,,,,"(False, False)",False,False
285483,US,2022-08-14,,,,"(False, False)",False,False
285484,NG,2022-08-14,,,,"(False, False)",False,False
285485,DE,2022-08-14,,,,"(False, False)",False,False
285486,DE,2022-08-14,,,,"(False, False)",False,False
285487,IN,2022-08-14,,,,"(False, False)",False,False
285488,EG,2022-08-14,,,,"(False, False)",False,False
285489,EG,2022-08-14,,,,"(False, False)",False,False
285490,PH,2022-08-14,,,,"(False, False)",False,False
285491,NG,2022-08-14,,,,"(False, False)",False,False
285493,US,2022-08-15,,,,"(False, False)",False,False
285494,IN,2022-08-15,,,,"(False, False)",False,False
285495,IN,2022-08-15,,,,"(False, False)",False,False
285496,MX,2022-08-15,,,,"(False, False)",False,False
285497,ID,2022-08-15,,,,"(False, False)",False,False
285498,DO,2022-08-15,,,,"(False, False)",False,False
285499,CN,2022-08-15,,,,"(False, False)",False,False
285500,VN,2022-08-15,,,,"(False, False)",False,False
285501,IN,2022-08-15,,,,"(False, False)",False,False
285502,ID,2022-08-15,,,,"(False, False)",False,False
285503,US,2022-08-15,,,,"(False, False)",False,False
285504,US,2022-08-15,22439.0,Annual,2022-09-23,"(True, True)",True,True
285505,ID,2022-08-15,,,,"(False, False)",False,False
285506,PK,2022-08-15,,,,"(False, False)",False,False
285507,AU,2022-08-15,,,,"(False, False)",False,False
285508,IN,2022-08-15,,,,"(False, False)",False,False
285509,PK,2022-08-15,,,,"(False, False)",False,False
285510,US,2022-08-15,,,,"(False, False)",False,False
285511,IN,2022-08-15,,,,"(False, False)",False,False
285512,PK,2022-08-15,,,,"(False, False)",False,False
285513,BD,2022-08-15,,,,"(False, False)",False,False
285514,IN,2022-08-15,,,,"(False, False)",False,False
285515,PK,2022-08-15,,,,"(False, False)",False,False
285516,ID,2022-08-15,,,,"(False, False)",False,False
285517,EG,2022-08-15,,,,"(False, False)",False,False
285518,SE,2022-08-15,,,,"(False, False)",False,False
285519,TR,2022-08-15,,,,"(False, False)",False,False
285520,IN,2022-08-15,,,,"(False, False)",False,False
285521,NG,2022-08-15,,,,"(False, False)",False,False
285522,GB,2022-08-15,,,,"(False, False)",False,False
285523,DE,2022-08-15,,,,"(False, False)",False,False
285524,FR,2022-08-15,,,,"(False, False)",False,False
285525,CA,2022-08-15,,,,"(False, False)",False,False
285526,IN,2022-08-15,,,,"(False, False)",False,False
285527,NP,2022-08-15,,,,"(False, False)",False,False
285528,KE,2022-08-15,,,,"(False, False)",False,False
285529,ID,2022-08-15,,,,"(False, False)",False,False
285530,KE,2022-08-15,,,,"(False, False)",False,False
285531,IN,2022-08-15,,,,"(False, False)",False,False
285532,IN,2022-08-15,,,,"(False, False)",False,False
285533,IN,2022-08-15,,,,"(False, False)",False,False
285534,IN,2022-08-15,,,,"(False, False)",False,False
285535,IN,2022-08-15,,,,"(False, False)",False,False
285536,KE,2022-08-15,,,,"(False, False)",False,False
285537,IN,2022-08-15,,,,"(False, False)",False,False
285538,GH,2022-08-15,,,,"(False, False)",False,False
285539,MY,2022-08-15,,,,"(False, False)",False,False
285540,ZW,2022-08-15,,,,"(False, False)",False,False
285541,AU,2022-08-15,,,,"(False, False)",False,False
285542,IN,2022-08-15,,,,"(False, False)",False,False
285543,IQ,2022-08-15,,,,"(False, False)",False,False
285545,IN,2022-08-15,,,,"(False, False)",False,False
285546,IN,2022-08-15,,,,"(False, False)",False,False
285547,ZW,2022-08-15,,,,"(False, False)",False,False
285548,IN,2022-08-15,,,,"(False, False)",False,False
285549,US,2022-08-15,,,,"(False, False)",False,False
285550,AU,2022-08-15,,,,"(False, False)",False,False
285551,ZA,2022-08-15,,,,"(False, False)",False,False
285552,IN,2022-08-15,,,,"(False, False)",False,False
285553,GB,2022-08-15,,,,"(False, False)",False,False
285554,IN,2022-08-15,,,,"(False, False)",False,False
285555,IN,2022-08-15,,,,"(False, False)",False,False
285556,NL,2022-08-15,,,,"(False, False)",False,False
285557,ID,2022-08-15,,,,"(False, False)",False,False
285558,US,2022-08-15,,,,"(False, False)",False,False
285559,PK,2022-08-15,,,,"(False, False)",False,False
285560,BG,2022-08-15,,,,"(False, False)",False,False
285561,BG,2022-08-15,,,,"(False, False)",False,False
285562,IN,2022-08-15,,,,"(False, False)",False,False
285563,BG,2022-08-15,,,,"(False, False)",False,False
285564,KE,2022-08-15,,,,"(False, False)",False,False
285565,MK,2022-08-15,,,,"(False, False)",False,False
285566,BD,2022-08-15,,,,"(False, False)",False,False
285567,IE,2022-08-15,,,,"(False, False)",False,False
285568,TH,2022-08-15,,,,"(False, False)",False,False
285569,IN,2022-08-15,,,,"(False, False)",False,False
285570,EG,2022-08-15,,,,"(False, False)",False,False
285571,NL,2022-08-15,,,,"(False, False)",False,False
285572,KE,2022-08-15,,,,"(False, False)",False,False
285573,GB,2022-08-15,,,,"(False, False)",False,False
285574,EG,2022-08-15,,,,"(False, False)",False,False
285575,IN,2022-08-15,,,,"(False, False)",False,False
285576,ID,2022-08-15,,,,"(False, False)",False,False
285577,DE,2022-08-15,,,,"(False, False)",False,False
285578,DE,2022-08-15,,,,"(False, False)",False,False
285579,PK,2022-08-15,,,,"(False, False)",False,False
285580,IN,2022-08-15,,,,"(False, False)",False,False
285581,GB,2022-08-15,21933.0,Annual,2022-08-29,"(True, True)",True,True
285582,RO,2022-08-15,,,,"(False, False)",False,False
285583,DE,2022-08-15,,,,"(False, False)",False,False
285584,IN,2022-08-15,,,,"(False, False)",False,False
285585,NL,2022-08-15,,,,"(False, False)",False,False
285586,ES,2022-08-15,,,,"(False, False)",False,False
285587,SG,2022-08-15,,,,"(False, False)",False,False
285588,GB,2022-08-15,,,,"(False, False)",False,False
285589,IN,2022-08-15,,,,"(False, False)",False,False
285590,BD,2022-08-15,,,,"(False, False)",False,False
285591,EG,2022-08-15,,,,"(False, False)",False,False
285592,BG,2022-08-15,,,,"(False, False)",False,False
285593,IN,2022-08-15,,,,"(False, False)",False,False
285594,ZA,2022-08-15,,,,"(False, False)",False,False
285595,US,2022-08-15,,,,"(False, False)",False,False
285596,KE,2022-08-15,,,,"(False, False)",False,False
285597,GH,2022-08-15,,,,"(False, False)",False,False
285598,BG,2022-08-15,,,,"(False, False)",False,False
285599,ZA,2022-08-15,,,,"(False, False)",False,False
285600,SG,2022-08-15,,,,"(False, False)",False,False
285601,IN,2022-08-15,,,,"(False, False)",False,False
285602,IN,2022-08-15,,,,"(False, False)",False,False
285603,TN,2022-08-15,,,,"(False, False)",False,False
285604,IN,2022-08-15,,,,"(False, False)",False,False
285605,MY,2022-08-15,,,,"(False, False)",False,False
285606,IN,2022-08-15,,,,"(False, False)",False,False
285607,IN,2022-08-15,,,,"(False, False)",False,False
285608,ET,2022-08-15,,,,"(False, False)",False,False
285609,IN,2022-08-15,,,,"(False, False)",False,False
285610,VN,2022-08-15,,,,"(False, False)",False,False
285611,VN,2022-08-15,,,,"(False, False)",False,False
285612,IN,2022-08-15,,,,"(False, False)",False,False
285613,KE,2022-08-15,,,,"(False, False)",False,False
285614,VN,2022-08-15,,,,"(False, False)",False,False
285615,IN,2022-08-15,,,,"(False, False)",False,False
285616,PK,2022-08-15,,,,"(False, False)",False,False
285617,US,2022-08-15,,,,"(False, False)",False,False
285618,IN,2022-08-15,,,,"(False, False)",False,False
285619,MY,2022-08-15,,,,"(False, False)",False,False
285620,IN,2022-08-15,,,,"(False, False)",False,False
285621,IN,2022-08-15,,,,"(False, False)",False,False
285622,GB,2022-08-15,,,,"(False, False)",False,False
285623,NL,2022-08-15,,,,"(False, False)",False,False
285624,EG,2022-08-15,,,,"(False, False)",False,False
285625,IN,2022-08-15,,,,"(False, False)",False,False
285626,EG,2022-08-15,,,,"(False, False)",False,False
285627,PK,2022-08-15,,,,"(False, False)",False,False
285628,EG,2022-08-15,,,,"(False, False)",False,False
285629,EG,2022-08-15,,,,"(False, False)",False,False
285630,IN,2022-08-15,,,,"(False, False)",False,False
285631,EG,2022-08-15,,,,"(False, False)",False,False
285632,IN,2022-08-15,,,,"(False, False)",False,False
285633,PK,2022-08-15,,,,"(False, False)",False,False
285634,VN,2022-08-15,,,,"(False, False)",False,False
285635,EG,2022-08-15,,,,"(False, False)",False,False
285636,JP,2022-08-15,,,,"(False, False)",False,False
285637,AU,2022-08-15,,,,"(False, False)",False,False
285638,EG,2022-08-15,,,,"(False, False)",False,False
285639,VN,2022-08-15,,,,"(False, False)",False,False
285640,EG,2022-08-15,,,,"(False, False)",False,False
285641,UA,2022-08-15,,,,"(False, False)",False,False
285642,US,2022-08-15,,,,"(False, False)",False,False
285643,EG,2022-08-15,,,,"(False, False)",False,False
285644,DE,2022-08-15,,,,"(False, False)",False,False
285645,US,2022-08-15,,,,"(False, False)",False,False
285646,NL,2022-08-15,,,,"(False, False)",False,False
285647,NG,2022-08-15,,,,"(False, False)",False,False
285648,CL,2022-08-15,,,,"(False, False)",False,False
285649,EG,2022-08-15,,,,"(False, False)",False,False
285650,IN,2022-08-15,,,,"(False, False)",False,False
285651,NG,2022-08-15,,,,"(False, False)",False,False
285652,EG,2022-08-15,,,,"(False, False)",False,False
285653,EG,2022-08-15,,,,"(False, False)",False,False
285654,EG,2022-08-15,,,,"(False, False)",False,False
285655,GB,2022-08-15,,,,"(False, False)",False,False
285656,EG,2022-08-15,,,,"(False, False)",False,False
285657,IN,2022-08-15,,,,"(False, False)",False,False
285658,SD,2022-08-15,,,,"(False, False)",False,False
285659,TN,2022-08-15,,,,"(False, False)",False,False
285660,PK,2022-08-15,,,,"(False, False)",False,False
285661,NL,2022-08-15,,,,"(False, False)",False,False
285662,ZA,2022-08-15,,,,"(False, False)",False,False
285663,SD,2022-08-15,,,,"(False, False)",False,False
285664,EG,2022-08-15,,,,"(False, False)",False,False
285665,EG,2022-08-15,,,,"(False, False)",False,False
285666,EG,2022-08-15,,,,"(False, False)",False,False
285667,EG,2022-08-15,,,,"(False, False)",False,False
285668,MA,2022-08-15,,,,"(False, False)",False,False
285669,DE,2022-08-15,,,,"(False, False)",False,False
285670,TH,2022-08-15,21734.0,Monthly,2022-08-20,"(False, True)",False,True
285671,IN,2022-08-15,,,,"(False, False)",False,False
285672,EG,2022-08-15,,,,"(False, False)",False,False
285673,VE,2022-08-15,,,,"(False, False)",False,False
285674,EG,2022-08-15,,,,"(False, False)",False,False
285675,EG,2022-08-15,,,,"(False, False)",False,False
285676,TN,2022-08-15,,,,"(False, False)",False,False
285677,EG,2022-08-15,,,,"(False, False)",False,False
285678,SA,2022-08-15,,,,"(False, False)",False,False
285679,PS,2022-08-15,,,,"(False, False)",False,False
285680,EG,2022-08-15,,,,"(False, False)",False,False
285681,EG,2022-08-15,,,,"(False, False)",False,False
285682,EG,2022-08-15,,,,"(False, False)",False,False
285683,EG,2022-08-15,,,,"(False, False)",False,False
285684,JO,2022-08-15,,,,"(False, False)",False,False
285685,GB,2022-08-15,,,,"(False, False)",False,False
285686,EG,2022-08-15,,,,"(False, False)",False,False
285687,IN,2022-08-15,,,,"(False, False)",False,False
285688,TN,2022-08-15,,,,"(False, False)",False,False
285689,EG,2022-08-15,,,,"(False, False)",False,False
285690,VN,2022-08-15,,,,"(False, False)",False,False
285691,IN,2022-08-15,,,,"(False, False)",False,False
285692,EG,2022-08-15,,,,"(False, False)",False,False
285693,VN,2022-08-15,,,,"(False, False)",False,False
285694,IN,2022-08-15,,,,"(False, False)",False,False
285695,EG,2022-08-15,,,,"(False, False)",False,False
285696,EG,2022-08-15,,,,"(False, False)",False,False
285697,EG,2022-08-15,,,,"(False, False)",False,False
285698,EG,2022-08-15,,,,"(False, False)",False,False
285699,US,2022-08-15,,,,"(False, False)",False,False
285700,JO,2022-08-15,,,,"(False, False)",False,False
285701,GB,2022-08-15,,,,"(False, False)",False,False
285702,EG,2022-08-15,,,,"(False, False)",False,False
285703,DE,2022-08-15,,,,"(False, False)",False,False
285704,EG,2022-08-15,,,,"(False, False)",False,False
285705,NL,2022-08-15,,,,"(False, False)",False,False
285706,EG,2022-08-15,,,,"(False, False)",False,False
285707,EG,2022-08-15,,,,"(False, False)",False,False
285708,TN,2022-08-15,,,,"(False, False)",False,False
285709,EG,2022-08-15,,,,"(False, False)",False,False
285711,VN,2022-08-15,,,,"(False, False)",False,False
285712,IN,2022-08-15,,,,"(False, False)",False,False
285713,TN,2022-08-15,,,,"(False, False)",False,False
285714,DE,2022-08-15,,,,"(False, False)",False,False
285715,MA,2022-08-15,,,,"(False, False)",False,False
285716,AE,2022-08-15,,,,"(False, False)",False,False
285717,IE,2022-08-15,,,,"(False, False)",False,False
285718,DE,2022-08-15,,,,"(False, False)",False,False
285719,ZA,2022-08-15,,,,"(False, False)",False,False
285720,SA,2022-08-15,,,,"(False, False)",False,False
285721,IN,2022-08-15,,,,"(False, False)",False,False
285722,IN,2022-08-15,,,,"(False, False)",False,False
285723,IN,2022-08-15,,,,"(False, False)",False,False
285724,EG,2022-08-15,,,,"(False, False)",False,False
285725,PK,2022-08-15,,,,"(False, False)",False,False
285726,SE,2022-08-15,,,,"(False, False)",False,False
285727,NL,2022-08-15,,,,"(False, False)",False,False
285728,EG,2022-08-15,,,,"(False, False)",False,False
285729,EG,2022-08-15,,,,"(False, False)",False,False
285730,PK,2022-08-15,,,,"(False, False)",False,False
285731,EG,2022-08-15,,,,"(False, False)",False,False
285732,EG,2022-08-15,,,,"(False, False)",False,False
285734,TN,2022-08-15,,,,"(False, False)",False,False
285735,EG,2022-08-15,,,,"(False, False)",False,False
285736,TN,2022-08-15,,,,"(False, False)",False,False
285737,FR,2022-08-15,,,,"(False, False)",False,False
285738,EG,2022-08-15,,,,"(False, False)",False,False
285739,VN,2022-08-15,,,,"(False, False)",False,False
285740,IN,2022-08-15,,,,"(False, False)",False,False
285741,NG,2022-08-15,,,,"(False, False)",False,False
285742,EG,2022-08-15,,,,"(False, False)",False,False
285743,EG,2022-08-15,,,,"(False, False)",False,False
285744,TN,2022-08-15,,,,"(False, False)",False,False
285745,US,2022-08-15,,,,"(False, False)",False,False
285746,EG,2022-08-15,,,,"(False, False)",False,False
285747,EG,2022-08-15,,,,"(False, False)",False,False
285748,EG,2022-08-15,,,,"(False, False)",False,False
285749,GB,2022-08-15,,,,"(False, False)",False,False
285750,SA,2022-08-15,,,,"(False, False)",False,False
285751,TN,2022-08-15,,,,"(False, False)",False,False
285752,TN,2022-08-15,,,,"(False, False)",False,False
285753,EG,2022-08-15,,,,"(False, False)",False,False
285754,IN,2022-08-15,,,,"(False, False)",False,False
285755,EG,2022-08-15,,,,"(False, False)",False,False
285756,EG,2022-08-15,,,,"(False, False)",False,False
285757,TN,2022-08-15,,,,"(False, False)",False,False
285758,EG,2022-08-15,,,,"(False, False)",False,False
285759,EG,2022-08-15,,,,"(False, False)",False,False
285760,EG,2022-08-15,,,,"(False, False)",False,False
285761,TN,2022-08-15,,,,"(False, False)",False,False
285762,EG,2022-08-15,,,,"(False, False)",False,False
285764,EG,2022-08-15,,,,"(False, False)",False,False
285765,EG,2022-08-15,,,,"(False, False)",False,False
285766,PK,2022-08-15,,,,"(False, False)",False,False
285767,EG,2022-08-15,,,,"(False, False)",False,False
285768,IN,2022-08-15,,,,"(False, False)",False,False
285769,EG,2022-08-15,,,,"(False, False)",False,False
285770,EG,2022-08-15,,,,"(False, False)",False,False
285771,EG,2022-08-15,,,,"(False, False)",False,False
285772,US,2022-08-15,,,,"(False, False)",False,False
285773,EG,2022-08-15,,,,"(False, False)",False,False
285774,EG,2022-08-15,,,,"(False, False)",False,False
285775,EG,2022-08-15,,,,"(False, False)",False,False
285776,BW,2022-08-15,22630.0,Annual,2022-09-28,"(True, True)",True,True
285777,EG,2022-08-15,,,,"(False, False)",False,False
285778,EG,2022-08-15,,,,"(False, False)",False,False
285779,GB,2022-08-15,,,,"(False, False)",False,False
285780,AR,2022-08-15,,,,"(False, False)",False,False
285781,IN,2022-08-15,,,,"(False, False)",False,False
285782,SA,2022-08-15,,,,"(False, False)",False,False
285783,NG,2022-08-15,,,,"(False, False)",False,False
285784,DE,2022-08-15,,,,"(False, False)",False,False
285786,EG,2022-08-15,,,,"(False, False)",False,False
285787,MA,2022-08-15,,,,"(False, False)",False,False
285788,GB,2022-08-15,,,,"(False, False)",False,False
285789,PK,2022-08-15,,,,"(False, False)",False,False
285790,GB,2022-08-15,,,,"(False, False)",False,False
285791,YE,2022-08-15,,,,"(False, False)",False,False
285792,EG,2022-08-15,,,,"(False, False)",False,False
285793,DE,2022-08-15,,,,"(False, False)",False,False
285794,EG,2022-08-15,,,,"(False, False)",False,False
285795,US,2022-08-15,,,,"(False, False)",False,False
285796,CZ,2022-08-15,,,,"(False, False)",False,False
285797,EG,2022-08-15,,,,"(False, False)",False,False
285798,IN,2022-08-15,,,,"(False, False)",False,False
285799,MA,2022-08-15,,,,"(False, False)",False,False
285800,EG,2022-08-15,,,,"(False, False)",False,False
285801,TN,2022-08-15,,,,"(False, False)",False,False
285803,US,2022-08-15,,,,"(False, False)",False,False
285804,EG,2022-08-15,,,,"(False, False)",False,False
285805,US,2022-08-15,,,,"(False, False)",False,False
285806,YE,2022-08-15,,,,"(False, False)",False,False
285807,PH,2022-08-15,,,,"(False, False)",False,False
285808,NG,2022-08-15,,,,"(False, False)",False,False
285809,CO,2022-08-15,,,,"(False, False)",False,False
285810,NG,2022-08-15,,,,"(False, False)",False,False
285811,EG,2022-08-15,,,,"(False, False)",False,False
285812,EG,2022-08-15,,,,"(False, False)",False,False
285814,IN,2022-08-15,,,,"(False, False)",False,False
285815,VN,2022-08-15,,,,"(False, False)",False,False
285816,EG,2022-08-15,,,,"(False, False)",False,False
285817,EG,2022-08-15,,,,"(False, False)",False,False
285818,TN,2022-08-15,,,,"(False, False)",False,False
285819,AT,2022-08-15,,,,"(False, False)",False,False
285820,TN,2022-08-15,,,,"(False, False)",False,False
285821,IN,2022-08-15,,,,"(False, False)",False,False
285822,US,2022-08-15,,,,"(False, False)",False,False
285823,GH,2022-08-15,,,,"(False, False)",False,False
285824,EG,2022-08-15,,,,"(False, False)",False,False
285825,NL,2022-08-15,,,,"(False, False)",False,False
285826,IQ,2022-08-15,,,,"(False, False)",False,False
285827,EG,2022-08-15,,,,"(False, False)",False,False
285828,TN,2022-08-15,,,,"(False, False)",False,False
285829,IN,2022-08-15,,,,"(False, False)",False,False
285830,PK,2022-08-15,,,,"(False, False)",False,False
285831,EG,2022-08-15,,,,"(False, False)",False,False
285832,EG,2022-08-15,,,,"(False, False)",False,False
285833,SD,2022-08-15,,,,"(False, False)",False,False
285834,PE,2022-08-15,,,,"(False, False)",False,False
285835,EG,2022-08-15,,,,"(False, False)",False,False
285836,IN,2022-08-15,,,,"(False, False)",False,False
285837,EG,2022-08-15,,,,"(False, False)",False,False
285838,NL,2022-08-15,,,,"(False, False)",False,False
285839,EG,2022-08-15,,,,"(False, False)",False,False
285840,EG,2022-08-15,,,,"(False, False)",False,False
285841,TN,2022-08-15,,,,"(False, False)",False,False
285842,TN,2022-08-15,,,,"(False, False)",False,False
285843,IN,2022-08-15,,,,"(False, False)",False,False
285844,EG,2022-08-15,,,,"(False, False)",False,False
285845,TN,2022-08-15,,,,"(False, False)",False,False
285846,IN,2022-08-15,,,,"(False, False)",False,False
285847,EG,2022-08-15,,,,"(False, False)",False,False
285848,TN,2022-08-15,,,,"(False, False)",False,False
285849,TN,2022-08-15,,,,"(False, False)",False,False
285850,MA,2022-08-15,,,,"(False, False)",False,False
285851,EG,2022-08-15,,,,"(False, False)",False,False
285852,TR,2022-08-15,,,,"(False, False)",False,False
285853,US,2022-08-15,,,,"(False, False)",False,False
285854,EG,2022-08-15,,,,"(False, False)",False,False
285855,EG,2022-08-15,,,,"(False, False)",False,False
285856,IN,2022-08-15,,,,"(False, False)",False,False
285857,EG,2022-08-15,,,,"(False, False)",False,False
285858,AM,2022-08-15,,,,"(False, False)",False,False
285859,SA,2022-08-15,,,,"(False, False)",False,False
285860,AU,2022-08-15,,,,"(False, False)",False,False
285861,EG,2022-08-15,,,,"(False, False)",False,False
285862,EG,2022-08-15,,,,"(False, False)",False,False
285863,IN,2022-08-15,,,,"(False, False)",False,False
285864,IN,2022-08-15,,,,"(False, False)",False,False
285865,BR,2022-08-15,,,,"(False, False)",False,False
285866,IT,2022-08-15,,,,"(False, False)",False,False
285867,EG,2022-08-15,,,,"(False, False)",False,False
285868,EG,2022-08-15,,,,"(False, False)",False,False
285869,TN,2022-08-15,,,,"(False, False)",False,False
285870,IN,2022-08-15,,,,"(False, False)",False,False
285871,IN,2022-08-15,,,,"(False, False)",False,False
285872,AR,2022-08-15,,,,"(False, False)",False,False
285873,AR,2022-08-15,,,,"(False, False)",False,False
285874,EG,2022-08-15,,,,"(False, False)",False,False
285875,GB,2022-08-15,,,,"(False, False)",False,False
285876,TN,2022-08-15,,,,"(False, False)",False,False
285877,PE,2022-08-15,,,,"(False, False)",False,False
285878,TN,2022-08-15,,,,"(False, False)",False,False
285879,NG,2022-08-15,,,,"(False, False)",False,False
285880,EG,2022-08-15,,,,"(False, False)",False,False
285881,EG,2022-08-15,,,,"(False, False)",False,False
285882,IN,2022-08-15,,,,"(False, False)",False,False
285884,EG,2022-08-15,,,,"(False, False)",False,False
285885,SD,2022-08-15,,,,"(False, False)",False,False
285886,EG,2022-08-15,,,,"(False, False)",False,False
285887,EG,2022-08-15,,,,"(False, False)",False,False
285888,DE,2022-08-15,,,,"(False, False)",False,False
285889,PK,2022-08-15,,,,"(False, False)",False,False
285890,EG,2022-08-15,,,,"(False, False)",False,False
285891,EG,2022-08-15,,,,"(False, False)",False,False
285892,EG,2022-08-15,,,,"(False, False)",False,False
285893,TN,2022-08-15,,,,"(False, False)",False,False
285894,DZ,2022-08-15,,,,"(False, False)",False,False
285895,PK,2022-08-15,,,,"(False, False)",False,False
285896,IN,2022-08-15,,,,"(False, False)",False,False
285897,TN,2022-08-15,,,,"(False, False)",False,False
285898,EG,2022-08-15,,,,"(False, False)",False,False
285899,EG,2022-08-15,,,,"(False, False)",False,False
285900,FR,2022-08-15,,,,"(False, False)",False,False
285901,EG,2022-08-15,,,,"(False, False)",False,False
285902,NP,2022-08-15,,,,"(False, False)",False,False
285903,TN,2022-08-15,,,,"(False, False)",False,False
285904,US,2022-08-15,,,,"(False, False)",False,False
285905,EG,2022-08-15,,,,"(False, False)",False,False
285906,VN,2022-08-15,,,,"(False, False)",False,False
285907,TH,2022-08-15,,,,"(False, False)",False,False
285908,PK,2022-08-15,,,,"(False, False)",False,False
285909,VN,2022-08-15,,,,"(False, False)",False,False
285910,MA,2022-08-15,,,,"(False, False)",False,False
285911,CL,2022-08-15,,,,"(False, False)",False,False
285912,EG,2022-08-15,,,,"(False, False)",False,False
285913,EG,2022-08-15,,,,"(False, False)",False,False
285914,LB,2022-08-15,,,,"(False, False)",False,False
285915,HK,2022-08-15,22421.0,Monthly,2022-09-22,"(True, True)",True,True
285916,IN,2022-08-15,,,,"(False, False)",False,False
285917,EG,2022-08-15,,,,"(False, False)",False,False
285918,SG,2022-08-15,,,,"(False, False)",False,False
285919,PK,2022-08-15,,,,"(False, False)",False,False
285920,EG,2022-08-15,,,,"(False, False)",False,False
285921,EG,2022-08-15,,,,"(False, False)",False,False
285922,PK,2022-08-15,,,,"(False, False)",False,False
285923,IN,2022-08-15,,,,"(False, False)",False,False
285924,EG,2022-08-15,,,,"(False, False)",False,False
285925,EG,2022-08-15,,,,"(False, False)",False,False
285926,IN,2022-08-15,,,,"(False, False)",False,False
285927,EG,2022-08-15,,,,"(False, False)",False,False
285928,TN,2022-08-15,,,,"(False, False)",False,False
285929,US,2022-08-15,,,,"(False, False)",False,False
285930,EG,2022-08-15,,,,"(False, False)",False,False
285931,IN,2022-08-15,,,,"(False, False)",False,False
285932,VN,2022-08-15,,,,"(False, False)",False,False
285933,US,2022-08-15,,,,"(False, False)",False,False
285934,IN,2022-08-15,,,,"(False, False)",False,False
285935,SA,2022-08-15,,,,"(False, False)",False,False
285936,EG,2022-08-15,,,,"(False, False)",False,False
285937,ZA,2022-08-15,,,,"(False, False)",False,False
285938,MM,2022-08-15,,,,"(False, False)",False,False
285939,EG,2022-08-15,,,,"(False, False)",False,False
285940,DE,2022-08-15,,,,"(False, False)",False,False
285941,EG,2022-08-15,,,,"(False, False)",False,False
285942,EG,2022-08-15,,,,"(False, False)",False,False
285943,VN,2022-08-15,,,,"(False, False)",False,False
285944,US,2022-08-15,,,,"(False, False)",False,False
285945,IN,2022-08-15,,,,"(False, False)",False,False
285946,US,2022-08-15,,,,"(False, False)",False,False
285947,NG,2022-08-15,,,,"(False, False)",False,False
285948,AR,2022-08-15,,,,"(False, False)",False,False
285949,EG,2022-08-15,,,,"(False, False)",False,False
285950,EG,2022-08-15,,,,"(False, False)",False,False
285951,EG,2022-08-15,,,,"(False, False)",False,False
285952,CH,2022-08-15,,,,"(False, False)",False,False
285953,EG,2022-08-15,,,,"(False, False)",False,False
