,student_id,minutes_watched,engagement_quizzes,engagement_exams,engagement_lessons,hub_questions_taken
13975,287248,6.699999999999999,0,0,2,0.0
13976,287249,0.8,0,0,1,0.0
13977,287251,0.4,0,0,1,0.0
13978,287256,7.9,1,0,1,0.0
13979,287263,21.9,0,1,1,0.0
13980,287265,14.3,0,1,1,0.0
13981,287267,19.0,1,0,1,0.0
13982,287270,0.0,0,1,0,0.0
13983,287278,16.8,1,0,2,0.0
13984,287279,0.2,0,0,1,0.0
13985,287281,3.2,0,0,1,0.0
13986,287282,0.7,0,0,1,0.0
13987,287283,0.6,0,0,1,0.0
13988,287285,121.0,3,0,5,0.0
13989,287287,45.4,1,1,1,0.0
13990,287288,39.9,0,1,2,0.0
13991,287290,0.2,0,0,1,0.0
13992,287291,434.4,4,2,6,0.0
13993,287296,0.2,1,1,1,0.0
13994,287300,1.1,0,0,1,0.0
13995,287301,4.0,0,0,1,0.0
13996,287306,97.8,0,1,8,0.0
13997,287308,25.3,0,0,1,0.0
13998,287309,13.1,1,0,1,0.0
13999,287312,2.1,0,0,1,0.0
14000,287315,11.9,0,0,1,0.0
14001,287318,0.2,0,0,1,0.0
14002,287320,46.9,1,0,1,0.0
14003,287322,6.7,1,0,1,0.0
14004,287324,6.4,0,0,2,0.0
14005,287327,10.8,1,0,2,0.0
14006,287328,7.5,1,0,1,0.0
14007,287330,1244.2,2,9,18,0.0
14008,287331,401.3,8,0,11,0.0
14009,287333,2.8,0,0,1,0.0
14010,287334,912.3,10,12,24,0.0
14011,287336,46.599999999999994,2,0,2,0.0
14012,287337,20.9,1,0,1,0.0
14013,287343,14.8,1,0,1,0.0
14014,287344,1.4,0,0,1,0.0
14015,287345,13.2,1,0,1,0.0
14016,287346,35.7,0,0,2,0.0
14017,287347,51.2,0,1,2,0.0
14018,287348,1.3,0,0,1,0.0
14019,287349,0.5,0,0,1,0.0
14020,287350,0.2,0,0,1,0.0
14021,287352,11.3,1,0,1,0.0
14022,287353,24.9,1,1,4,0.0
14023,287363,99.7,3,1,8,0.0
14024,287367,20.2,0,1,1,0.0
14025,287369,117.9,3,1,3,0.0
14026,287373,366.2,5,3,8,0.0
14027,287378,20.5,0,1,1,0.0
14028,287382,12.0,0,0,1,0.0
14029,287383,0.4,0,0,1,0.0
14030,287388,1.1,0,0,1,0.0
14031,287389,75.9,1,0,2,1.0
14032,287395,6.2,0,0,1,0.0
14033,287397,6.8,0,0,1,0.0
14034,287400,4.6000000000000005,0,0,2,0.0
14035,287401,43.9,1,1,1,0.0
14036,287405,0.1,0,0,1,0.0
14037,287406,41.2,2,1,2,0.0
14038,287407,3.8,0,0,1,0.0
14039,287409,0.1,0,0,1,0.0
14040,287411,2.3,0,0,1,0.0
14041,287413,4.2,0,0,2,0.0
14042,287416,17.8,1,0,1,0.0
14043,287417,5.3,1,0,1,0.0
14044,287418,2.5,0,0,1,0.0
14045,287419,2.6,0,0,1,0.0
14046,287420,63.5,1,0,1,0.0
14047,287424,0.1,0,0,1,0.0
14048,287425,51.2,1,0,2,0.0
14049,287426,6.6,1,0,1,0.0
14050,287430,12.5,2,0,2,0.0
14051,287431,46.9,1,0,4,0.0
14052,287434,31.2,1,0,1,0.0
14053,287436,545.3,8,8,12,0.0
14054,287437,15.2,1,0,1,0.0
14055,287439,22.1,0,0,1,0.0
14056,287440,0.1,0,0,1,0.0
14057,287441,49.099999999999994,2,0,2,0.0
14058,287443,0.1,0,0,1,0.0
14059,287444,42.5,0,1,1,0.0
14060,287450,1.1,0,0,1,0.0
14061,287453,69.5,2,0,7,0.0
14062,287454,10.4,0,1,1,0.0
14063,287456,0.7,1,0,1,0.0
14064,287458,5.2,0,0,1,0.0
14065,287459,62.0,0,1,1,0.0
14066,287463,34.9,0,0,1,0.0
14067,287464,26.7,0,0,1,0.0
14068,287466,0.1,0,0,1,0.0
14069,287470,31.0,0,0,2,0.0
14070,287471,30.0,2,0,2,0.0
14071,287473,463.4,14,4,19,2.0
14072,287474,23.6,1,0,1,0.0
14073,287475,10.899999999999999,0,0,2,0.0
14074,287476,15.3,1,0,1,0.0
14075,287477,4.0,0,0,1,0.0
14076,287478,33.6,1,0,1,0.0
14077,287479,0.5,0,0,1,0.0
14078,287480,3.0,0,0,1,0.0
14079,287481,32.4,0,1,2,0.0
14080,287482,147.9,1,2,4,0.0
14081,287484,0.2,0,0,1,0.0
14082,287485,44.4,0,0,1,0.0
14083,287486,0.8,0,0,1,0.0
14084,287488,1.2000000000000002,0,0,2,0.0
14085,287490,923.1,22,11,32,0.0
14086,287491,0.1,0,0,1,0.0
14087,287494,5.3,0,0,1,0.0
14088,287495,29.8,1,0,1,0.0
14089,287499,151.8,3,3,4,0.0
14090,287500,20.1,0,0,1,0.0
14091,287501,0.4,0,0,1,0.0
14092,287504,50.1,1,0,2,0.0
14093,287506,3.0,0,0,1,0.0
14094,287507,4.1,0,0,1,0.0
14095,287508,14.8,1,0,1,0.0
14096,287510,1.4,0,0,1,0.0
14097,287513,0.3,0,0,1,0.0
14098,287516,7.1,0,0,1,0.0
14099,287517,0.1,0,0,1,0.0
14100,287518,0.6,0,0,1,0.0
14101,287519,2.3,0,0,2,0.0
14102,287520,0.1,0,0,1,0.0
14103,287521,0.2,0,0,1,0.0
14104,287522,1.1,0,0,1,0.0
14105,287524,5.5,0,0,1,0.0
14106,287526,575.3,7,7,11,0.0
14107,287527,54.5,2,0,2,0.0
14108,287529,0.8,0,0,1,0.0
14109,287530,0.5,0,0,1,0.0
14110,287531,86.1,0,0,4,0.0
14111,287533,0.7,1,0,1,0.0
14112,287535,4.7,1,0,1,0.0
14113,287536,7.3,1,0,1,0.0
14114,287537,38.9,0,1,2,0.0
14115,287539,83.3,2,0,2,0.0
14116,287543,0.1,0,0,1,0.0
14117,287546,1.0,0,0,1,0.0
14118,287547,1.6,0,0,1,0.0
14119,287548,213.4,2,1,6,0.0
14120,287550,2.7,0,0,1,0.0
14121,287552,29.9,1,0,1,0.0
14122,287557,41.2,2,1,2,0.0
14123,287559,6.3,1,0,1,0.0
14124,287560,0.3,0,0,1,0.0
14125,287561,15.7,1,0,1,0.0
14126,287565,1517.6,13,4,43,0.0
14127,287567,40.9,1,1,1,0.0
14128,287568,10.8,1,0,1,0.0
14129,287569,1.1,0,0,1,0.0
14130,287570,0.1,0,0,1,0.0
14131,287571,2.8,0,0,1,0.0
14132,287574,55.6,1,1,1,0.0
14133,287575,0.9,0,0,1,0.0
14134,287578,22.7,0,0,1,0.0
14135,287579,44.8,1,1,1,0.0
14136,287581,0.6,0,0,1,0.0
14137,287582,1.7,0,0,2,0.0
14138,287583,1.4,0,0,1,0.0
14139,287584,4.9,0,0,1,0.0
14140,287587,12.1,1,0,2,0.0
14141,287590,10.5,0,0,4,0.0
14142,287592,4.6,0,0,1,0.0
14143,287599,0.3,0,0,1,0.0
14144,287600,10.2,0,0,1,0.0
14145,287601,1.1,0,0,1,0.0
14146,287602,42.3,3,1,3,0.0
14147,287606,2.0,0,0,2,0.0
14148,287609,22.4,1,0,1,0.0
14149,287610,0.5,0,0,2,0.0
14150,287611,0.1,0,0,1,0.0
14151,287612,14.2,0,0,1,0.0
14152,287615,0.1,0,0,1,0.0
14153,287616,6.2,0,0,1,0.0
14154,287617,33.599999999999994,0,0,2,0.0
14155,287618,64.3,2,0,3,0.0
14156,287620,0.5,0,0,1,0.0
14157,287625,12.4,0,0,1,0.0
14158,287629,1.5,0,0,1,0.0
14159,287630,0.3,0,0,1,0.0
14160,287632,459.2,12,7,16,0.0
14161,287633,46.5,1,0,2,0.0
14162,287636,197.2,4,3,7,0.0
14163,287637,23.5,0,1,2,0.0
14164,287638,0.2,0,0,1,0.0
14165,287646,3.5,0,0,1,0.0
14166,287653,1.0,0,0,1,0.0
14167,287656,10.899999999999999,1,0,2,0.0
14168,287658,7.6,1,0,1,0.0
14169,287659,41.8,0,1,1,0.0
14170,287660,100.30000000000001,0,1,4,0.0
14171,287661,19.7,0,0,1,0.0
14172,287666,9.8,1,0,1,0.0
14173,287667,4.0,0,0,1,0.0
14174,287670,18.1,1,0,1,0.0
14175,287671,0.3,0,0,1,0.0
14176,287676,57.6,1,0,3,0.0
14177,287679,6.7,0,0,1,0.0
14178,287683,0.6,1,0,1,0.0
14179,287684,0.5,0,0,1,0.0
14180,287688,304.3,11,6,18,1.0
14181,287697,0.2,0,0,1,0.0
14182,287701,41.7,2,1,2,0.0
14183,287703,21.9,0,0,1,0.0
14184,287704,19.200000000000003,1,0,2,0.0
14185,287711,67.2,0,0,1,0.0
14186,287716,0.4,0,0,1,0.0
14187,287717,0.2,0,0,1,0.0
14188,287718,41.7,0,0,1,0.0
14189,287720,3.8,1,0,1,0.0
14190,287721,87.9,1,0,6,0.0
14191,287722,30.4,1,0,1,0.0
14192,287726,2.0,0,0,1,0.0
14193,287733,3.7,0,0,1,0.0
14194,287736,0.5,0,0,1,0.0
14195,287737,728.0,4,6,9,0.0
14196,287738,2.3,0,0,1,0.0
14197,287739,434.9,3,6,9,0.0
14198,287740,7.7,0,0,2,0.0
14199,287745,86.60000000000001,1,0,4,0.0
14200,287747,0.4,0,0,1,0.0
14201,287748,17.8,1,0,1,0.0
14202,287749,3.7,1,0,1,0.0
14203,287750,32.4,1,0,2,0.0
14204,287751,10.3,1,0,1,0.0
14205,287752,11.2,0,0,1,0.0
14206,287754,0.3,0,0,1,0.0
14207,287757,0.4,0,0,1,0.0
14208,287759,1.2,0,0,1,0.0
14209,287760,47.6,1,0,2,0.0
14210,287762,10.8,1,0,2,0.0
14211,287766,6.2,1,0,1,0.0
14212,287767,1.1,0,0,1,0.0
14213,287769,13.6,0,0,4,0.0
14214,287771,0.5,0,0,1,0.0
14215,287772,0.3,0,0,1,0.0
14216,287773,10.3,1,0,1,0.0
14217,287774,7.3,1,0,1,0.0
14218,287778,2.4,0,0,1,0.0
14219,287781,36.3,1,0,1,0.0
14220,287784,3.0,0,0,1,0.0
14221,287785,0.1,0,0,1,0.0
14222,287787,7.2,1,0,1,0.0
14223,287788,123.60000000000001,2,1,2,0.0
14224,287789,32.9,0,1,1,0.0
14225,287791,3.2,0,0,1,0.0
14226,287792,10.6,0,0,1,0.0
14227,287798,19.3,1,0,1,0.0
14228,287799,45.099999999999994,2,0,3,0.0
14229,287801,1.2,0,0,1,0.0
14230,287802,0.4,0,0,1,0.0
14231,287804,20.6,1,0,1,0.0
14232,287805,14.3,0,0,1,0.0
14233,287809,1.0,0,0,1,0.0
14234,287810,1.0,0,0,1,0.0
14235,287811,28.5,1,0,1,0.0
14236,287815,5.1,0,0,1,0.0
14237,287818,0.1,0,0,1,0.0
14238,287819,167.1,0,1,5,0.0
14239,287820,2.3,0,0,2,0.0
14240,287821,33.4,1,0,1,0.0
14241,287825,129.4,3,1,3,0.0
14242,287827,3.2,0,0,1,0.0
14243,287828,6.199999999999999,2,0,2,0.0
14244,287831,6.1,0,0,1,0.0
14245,287833,45.900000000000006,2,0,2,0.0
14246,287834,0.8,0,0,1,0.0
14247,287836,41.9,1,2,1,0.0
14248,287840,0.6,0,0,1,0.0
14249,287842,2.0,0,1,1,0.0
14250,287844,14.0,1,0,1,0.0
14251,287845,1.6,0,0,1,0.0
14252,287846,6.2,0,0,1,0.0
14253,287848,54.900000000000006,2,0,2,0.0
14254,287849,6.8,1,0,1,0.0
14255,287850,37.7,0,0,4,0.0
14256,287853,18.8,1,0,1,0.0
14257,287856,75.89999999999999,1,0,5,0.0
14258,287863,31.6,2,0,2,0.0
14259,287866,37.300000000000004,0,0,2,0.0
14260,287874,54.0,0,0,2,0.0
14261,287878,29.5,2,0,2,0.0
14262,287879,0.1,0,0,1,0.0
14263,287880,5.9,1,0,1,0.0
14264,287884,2.2,0,0,1,0.0
14265,287885,5.9,0,0,1,0.0
14266,287889,1.1,0,0,1,0.0
14267,287890,18.9,0,0,2,0.0
14268,287893,9.2,0,0,1,0.0
14269,287894,1.1,0,0,1,0.0
14270,287896,258.9,3,1,9,0.0
14271,287898,0.1,0,0,1,0.0
14272,287900,1.0,0,0,1,0.0
14273,287903,41.1,1,0,1,0.0
14274,287908,13.3,1,0,1,0.0
14275,287909,0.3,0,0,1,0.0
14276,287910,6.7,0,0,2,0.0
14277,287915,0.0,0,1,0,0.0
14278,287916,38.4,1,0,3,0.0
14279,287918,4.1,1,0,1,0.0
14280,287919,4.3,0,0,2,0.0
14281,287921,26.700000000000003,2,0,2,0.0
14282,287924,3.4,1,0,1,0.0
14283,287926,49.2,1,1,1,0.0
14284,287927,1.6,1,0,1,0.0
14285,287928,0.4,0,0,1,0.0
14286,287929,6.1,0,0,1,0.0
14287,287930,5.0,0,0,1,0.0
14288,287931,126.7,6,0,12,0.0
14289,287932,36.0,0,0,1,0.0
14290,287934,5.7,0,0,1,0.0
14291,287936,23.5,1,1,2,0.0
14292,287941,1.4000000000000001,0,0,2,0.0
14293,287942,19.0,2,0,2,0.0
14294,287945,0.2,0,0,1,0.0
14295,287948,27.7,1,0,1,0.0
14296,287949,1.4,0,0,1,0.0
14297,287952,7.800000000000001,1,0,2,0.0
14298,287959,0.8,1,0,1,0.0
14299,287961,42.8,1,1,3,0.0
14300,287968,6.7,0,0,1,0.0
14301,287970,19.5,1,0,1,0.0
14302,287974,0.0,0,1,0,0.0
14303,287975,504.70000000000005,4,0,22,0.0
14304,287981,43.7,1,1,1,0.0
14305,287985,38.9,3,1,4,0.0
14306,287993,232.5,3,1,4,1.0
14307,287996,18.5,1,0,1,0.0
14308,287997,6.7,0,0,1,0.0
14309,288000,7.6,0,0,1,0.0
14310,288001,12.7,1,0,1,0.0
14311,288003,279.0,4,6,12,0.0
14312,288004,19.4,0,0,1,0.0
14313,288005,0.1,0,0,1,0.0
14314,288010,0.7,0,0,1,0.0
14315,288011,47.5,1,0,1,0.0
14316,288012,0.4,0,0,1,0.0
14317,288014,1.5,0,0,1,0.0
14318,288015,1.4,0,0,1,0.0
14319,288016,90.4,2,1,5,0.0
14320,288020,0.4,0,0,1,0.0
14321,288021,133.2,2,2,3,0.0
14322,288024,73.7,2,1,2,0.0
14323,288027,0.8,0,0,1,0.0
14324,288029,63.2,1,0,1,0.0
14325,288034,41.1,3,1,3,0.0
14326,288038,81.10000000000001,2,0,3,0.0
14327,288040,33.9,0,0,1,0.0
14328,288041,1.6,0,0,1,0.0
14329,288043,0.3,0,0,1,0.0
14330,288044,26.7,1,1,1,0.0
14331,288045,0.30000000000000004,0,0,2,0.0
14332,288047,3.3,0,1,1,0.0
14333,288050,0.0,0,1,0,0.0
14334,288052,1.1,0,0,1,0.0
14335,288054,3.8,0,0,1,0.0
14336,288055,42.8,1,1,1,0.0
14337,288056,4.1,0,0,1,0.0
14338,288059,59.699999999999996,3,0,3,0.0
14339,288060,0.0,0,1,0,0.0
14340,288061,1.6,0,0,1,0.0
14341,288065,38.4,1,0,1,0.0
14342,288067,22.8,0,0,1,0.0
14343,288068,32.2,0,0,3,0.0
14344,288069,0.1,0,0,1,0.0
14345,288070,12.3,0,0,2,0.0
14346,288071,138.5,3,1,8,0.0
14347,288072,10.7,0,0,1,0.0
14348,288073,2.2,0,0,1,0.0
14349,288077,0.5,0,0,1,0.0
14350,288079,26.7,1,0,1,0.0
14351,288081,26.6,0,0,2,0.0
14352,288082,43.1,0,1,2,0.0
14353,288083,38.4,1,0,1,0.0
14354,288087,1.7,0,0,1,0.0
14355,288088,131.2,0,2,9,1.0
14356,288089,0.9,0,0,1,0.0
14357,288092,15.5,1,0,1,0.0
14358,288094,13.1,2,0,3,0.0
14359,288095,68.5,1,0,2,0.0
14360,288097,5.9,0,0,1,0.0
14361,288098,486.7,5,5,11,1.0
14362,288099,8.5,0,0,1,0.0
14363,288100,2.1,0,0,1,0.0
14364,288104,11.7,1,0,1,0.0
14365,288106,1.7,0,0,1,0.0
14366,288109,39.5,2,0,2,0.0
14367,288110,1.7000000000000002,0,1,2,0.0
14368,288113,33.6,0,1,3,0.0
14369,288115,43.4,0,0,1,0.0
14370,288117,13.5,2,0,6,0.0
14371,288118,0.4,0,0,1,0.0
14372,288119,0.3,0,0,1,0.0
14373,288120,0.1,0,0,1,0.0
14374,288121,6.7,0,0,1,0.0
14375,288122,30.700000000000003,2,0,2,0.0
14376,288123,0.0,0,1,0,0.0
14377,288125,0.4,1,0,1,0.0
14378,288131,0.7,1,1,1,0.0
14379,288136,41.099999999999994,2,0,2,0.0
14380,288140,55.1,1,0,10,0.0
14381,288142,144.10000000000002,2,1,6,0.0
14382,288143,2.2,0,0,1,0.0
14383,288147,1.1,1,1,1,0.0
14384,288148,14.5,1,0,1,0.0
14385,288149,5.8,1,0,3,0.0
14386,288150,0.9,0,0,1,0.0
14387,288155,1.5,0,0,1,0.0
14388,288156,3.1999999999999997,1,0,2,0.0
14389,288157,27.0,1,0,1,0.0
14390,288160,15.2,1,0,2,0.0
14391,288162,5.0,0,0,1,0.0
14392,288164,8.0,0,0,1,0.0
14393,288166,0.0,0,1,0,0.0
14394,288170,5.0,0,0,1,0.0
14395,288171,0.9,0,0,1,0.0
14396,288172,27.1,1,0,1,0.0
14397,288179,0.2,0,0,1,0.0
14398,288180,21.5,1,0,2,0.0
14399,288181,1.8,0,0,1,0.0
14400,288183,29.6,1,0,1,0.0
14401,288185,13.8,0,0,3,0.0
14402,288187,5.3,0,0,1,0.0
14403,288188,3.6,0,0,1,0.0
14404,288189,2.2,0,0,1,0.0
14405,288190,0.6,0,0,1,0.0
14406,288191,0.4,1,0,1,0.0
14407,288192,12.2,1,0,1,0.0
14408,288193,0.1,0,0,1,0.0
14409,288194,1.1,0,0,1,0.0
14410,288196,7.8,1,0,1,0.0
14411,288197,8.8,0,0,1,0.0
14412,288198,2.1,0,0,1,0.0
14413,288199,0.6,0,0,1,0.0
14414,288205,0.4,0,0,1,0.0
14415,288207,0.2,0,0,1,0.0
14416,288227,48.0,2,0,2,0.0
14417,288230,1.9,0,0,2,0.0
14418,288234,20.3,1,0,3,0.0
14419,288235,6.6,1,0,1,0.0
14420,288236,102.9,4,2,6,0.0
14421,288238,36.6,1,0,2,0.0
14422,288242,0.8,0,0,1,0.0
14423,288252,6.9,0,0,2,0.0
14424,288260,0.4,0,0,1,0.0
14425,288264,2.1,0,0,1,0.0
14426,288269,1321.2,15,19,48,0.0
14427,288271,2.6,0,0,1,0.0
14428,288277,0.1,0,0,1,0.0
14429,288279,0.2,0,0,1,0.0
14430,288283,3.4,0,0,1,0.0
14431,288284,608.6,3,7,16,0.0
14432,288289,0.2,0,0,1,0.0
14433,288290,0.6,0,0,1,0.0
14434,288291,31.9,1,0,7,0.0
14435,288294,1.0,0,0,1,0.0
14436,288301,0.5,0,0,1,0.0
14437,288307,0.3,0,0,1,0.0
14438,288308,4.5,0,0,1,0.0
14439,288310,0.1,0,0,1,0.0
14440,288313,0.3,0,0,1,0.0
14441,288315,1394.5,19,16,29,1.0
14442,288319,7.7,1,0,1,0.0
14443,288323,29.6,1,0,1,0.0
14444,288324,30.2,1,0,2,0.0
14445,288327,0.1,0,0,1,0.0
14446,288328,7.4,0,0,1,0.0
14447,288331,0.5,0,0,1,0.0
14448,288333,44.4,1,0,1,0.0
14449,288334,1.4,1,0,1,0.0
14450,288335,5.1,0,0,1,0.0
14451,288337,73.2,0,1,6,0.0
14452,288340,0.3,0,0,1,0.0
14453,288345,2328.7,22,21,37,0.0
14454,288346,2.7,1,0,1,0.0
14455,288347,0.4,0,0,1,0.0
14456,288348,0.3,0,0,1,0.0
14457,288351,7.2,1,0,2,0.0
14458,288356,9.8,1,0,1,0.0
14459,288358,0.1,0,0,1,0.0
14460,288363,14.3,1,0,2,0.0
14461,288364,0.6,0,0,1,0.0
14462,288369,15.2,0,0,1,0.0
14463,288372,6.8,1,0,1,0.0
14464,288374,1.3,0,0,1,0.0
14465,288376,30.7,0,1,1,0.0
14466,288377,15.4,1,0,1,0.0
14467,288378,1.5,0,0,2,1.0
14468,288381,1.3,0,0,1,0.0
14469,288382,3.7,0,0,1,0.0
14470,288385,44.4,1,1,1,0.0
14471,288387,0.1,0,0,1,0.0
14472,288389,3.4,0,0,1,0.0
14473,288390,0.0,0,1,0,0.0
14474,288392,147.1,1,1,12,0.0
14475,288393,76.5,3,0,3,0.0
14476,288399,1.7000000000000002,0,0,2,0.0
14477,288401,6.1,0,0,1,0.0
14478,288403,0.0,0,1,0,0.0
14479,288404,10.0,0,0,1,0.0
14480,288406,0.6,0,0,1,0.0
14481,288407,19.3,0,0,1,0.0
14482,288408,3.3,0,0,1,0.0
14483,288409,0.1,0,0,1,0.0
14484,288410,36.6,0,0,6,0.0
14485,288411,0.2,1,0,1,0.0
14486,288413,0.8,0,0,1,0.0
14487,288416,6.9,1,0,1,0.0
14488,288417,2.1999999999999997,0,0,2,0.0
14489,288419,0.6,0,0,1,0.0
14490,288421,0.4,0,0,1,0.0
14491,288425,0.3,0,0,1,0.0
14492,288426,324.0,0,1,6,0.0
14493,288428,4.5,0,0,1,0.0
14494,288430,50.8,0,0,3,0.0
14495,288434,28.7,3,0,5,0.0
14496,288435,28.4,1,0,1,0.0
14497,288442,1.3,0,0,1,0.0
14498,288444,13.399999999999999,1,0,2,0.0
14499,288445,75.0,3,1,4,0.0
14500,288447,1.3,0,0,1,0.0
14501,288448,63.10000000000001,1,2,4,0.0
14502,288449,0.8,0,0,1,0.0
14503,288451,0.2,0,0,1,0.0
14504,288453,6.2,1,0,1,0.0
14505,288455,1.2,0,0,1,0.0
14506,288456,13.2,1,1,4,0.0
14507,288459,0.1,0,0,1,0.0
14508,288460,3.2,0,0,1,0.0
14509,288461,6.4,0,0,1,0.0
14510,288462,17.8,1,0,1,0.0
14511,288466,16.1,1,0,1,0.0
14512,288468,11.3,1,0,1,0.0
14513,288469,9.9,1,0,1,0.0
14514,288474,41.0,5,1,6,0.0
14515,288477,1.4,0,0,1,0.0
14516,288481,0.1,0,0,1,0.0
14517,288482,1.8,0,0,1,0.0
14518,288484,260.8,7,3,9,0.0
14519,288486,33.8,2,0,3,0.0
14520,288487,215.3,9,3,10,0.0
14521,288490,97.19999999999999,1,1,7,0.0
14522,288492,0.2,0,0,1,0.0
14523,288495,5.3,0,0,1,0.0
14524,288497,4.6,0,0,1,0.0
14525,288498,70.7,2,0,3,0.0
14526,288500,1.6,0,0,1,0.0
14527,288501,1.5,0,0,1,0.0
14528,288505,278.0,3,3,4,0.0
14529,288508,2.9,0,0,2,0.0
14530,288510,11.4,0,0,2,0.0
14531,288514,53.5,2,0,2,0.0
14532,288515,0.1,0,0,1,0.0
14533,288517,5.9,0,0,1,0.0
14534,288521,3.9,0,0,1,0.0
14535,288523,3.7,0,0,1,0.0
14536,288524,14.799999999999999,0,0,2,0.0
14537,288526,2.9,0,0,1,0.0
14538,288527,10.2,1,0,1,0.0
14539,288530,6.5,1,0,1,0.0
14540,288531,0.2,0,0,1,0.0
14541,288533,65.4,3,0,3,0.0
14542,288534,1.4,0,0,2,0.0
14543,288541,40.7,2,0,2,0.0
14544,288542,5.300000000000001,0,0,2,0.0
14545,288550,19.6,1,0,1,0.0
14546,288551,26.799999999999997,1,0,2,0.0
14547,288554,1.4,0,0,1,0.0
14548,288556,0.1,0,0,1,0.0
14549,288559,6.8,0,0,1,0.0
14550,288560,1.9,0,0,1,0.0
14551,288561,17.8,1,0,1,0.0
14552,288563,0.2,1,1,1,0.0
14553,288564,0.0,0,1,0,0.0
14554,288565,0.2,0,0,1,0.0
14555,288566,0.5,0,0,1,0.0
14556,288570,41.1,1,1,1,0.0
14557,288572,21.200000000000003,1,0,3,0.0
14558,288574,0.9,0,0,1,0.0
14559,288579,915.2,2,10,11,0.0
14560,288581,0.6,0,0,1,0.0
14561,288583,1.4,0,0,1,0.0
14562,288586,2.0,0,0,1,0.0
14563,288587,0.7,1,0,1,0.0
14564,288589,9.9,1,0,1,0.0
14565,288590,2.6,0,0,1,0.0
14566,288594,9.1,0,0,3,0.0
14567,288597,70.6,2,1,3,0.0
14568,288598,18.1,1,0,1,0.0
14569,288602,8.3,0,0,2,0.0
14570,288609,159.3,2,2,6,0.0
14571,288613,52.6,3,1,3,0.0
14572,288614,10.3,0,0,2,0.0
14573,288615,13.6,0,0,1,0.0
14574,288616,55.9,1,0,1,0.0
14575,288622,19.6,0,1,1,0.0
14576,288623,29.099999999999998,0,0,2,0.0
14577,288625,0.1,0,0,1,0.0
14578,288628,0.2,0,0,1,0.0
14579,288632,24.3,1,0,2,0.0
14580,288636,4.9,0,0,1,0.0
14581,288637,714.7,13,13,35,0.0
14582,288638,13.4,2,0,2,0.0
14583,288639,25.5,2,0,3,0.0
14584,288641,0.1,0,0,1,0.0
14585,288644,0.3,0,0,1,0.0
14586,288645,60.0,2,1,2,0.0
14587,288647,0.4,1,0,1,0.0
14588,288649,21.4,1,0,1,0.0
14589,288650,2.4,0,0,1,0.0
14590,288652,20.3,0,0,1,0.0
14591,288653,6.6,0,0,1,0.0
14592,288654,10.9,0,0,1,0.0
14593,288659,322.5,6,5,10,0.0
14594,288660,42.6,3,1,3,0.0
14595,288662,5.1,0,0,1,0.0
14596,288663,63.099999999999994,1,1,2,0.0
14597,288665,93.9,4,2,6,0.0
14598,288668,0.9,0,0,1,0.0
14599,288673,1.0,1,0,1,0.0
14600,288674,7.4,0,0,2,0.0
14601,288675,3.2,0,0,1,0.0
14602,288677,36.2,0,0,1,0.0
14603,288681,77.7,1,0,1,0.0
14604,288682,3.0,0,0,1,0.0
14605,288685,0.2,0,0,1,0.0
14606,288687,9.3,0,0,1,0.0
14607,288689,0.6,0,0,1,0.0
14608,288690,69.7,2,1,4,0.0
14609,288691,532.0,4,5,17,0.0
14610,288694,0.4,0,0,1,0.0
14611,288696,5.1,0,0,1,0.0
14612,288697,0.1,0,0,1,0.0
14613,288698,42.5,1,1,1,0.0
14614,288699,16.1,1,0,1,0.0
14615,288702,333.29999999999995,2,3,5,0.0
14616,288706,0.1,0,0,1,0.0
14617,288708,11.899999999999999,1,0,2,0.0
14618,288711,49.5,2,0,2,0.0
14619,288714,4.5,0,0,1,0.0
14620,288716,45.800000000000004,1,0,2,0.0
14621,288717,1.1,0,0,1,0.0
14622,288719,370.5,3,3,5,0.0
14623,288721,0.2,0,0,1,0.0
14624,288722,0.1,0,0,1,0.0
14625,288723,30.0,1,0,2,0.0
14626,288725,64.9,3,1,5,0.0
14627,288730,22.8,2,0,2,0.0
14628,288733,3.7,0,0,1,0.0
14629,288734,0.0,0,1,0,0.0
14630,288736,17.8,0,0,2,0.0
14631,288742,2.2,0,0,1,0.0
14632,288743,0.3,0,0,1,0.0
14633,288744,0.9,0,0,1,0.0
14634,288746,64.7,1,0,2,0.0
14635,288747,0.5,0,0,1,0.0
14636,288749,8.3,1,0,1,0.0
14637,288751,28.7,1,0,1,0.0
14638,288753,307.79999999999995,1,2,2,0.0
14639,288755,3.0,0,0,1,0.0
14640,288756,13.4,0,0,1,0.0
14641,288757,34.1,1,0,1,0.0
14642,288761,2.8,0,0,2,0.0
14643,288762,12.700000000000001,0,0,4,0.0
14644,288767,7.7,0,0,1,0.0
14645,288768,4.3,0,0,1,0.0
14646,288770,0.6,0,0,1,0.0
14647,288771,195.2,4,5,12,0.0
14648,288773,295.59999999999997,3,1,12,0.0
14649,288774,30.7,2,0,2,0.0
14650,288780,7.2,1,0,1,0.0
14651,288782,213.6,6,3,10,0.0
14652,288785,0.4,0,0,1,0.0
14653,288788,0.5,0,0,1,0.0
14654,288789,0.2,0,0,1,0.0
14655,288791,175.2,1,2,5,0.0
14656,288793,597.4,8,5,21,0.0
14657,288797,26.5,0,0,1,0.0
14658,288798,10.5,1,0,1,0.0
14659,288800,0.0,1,0,0,0.0
14660,288802,6.5,0,0,1,0.0
14661,288808,93.8,1,0,3,0.0
